cohort_date,activity_week,retained_users
20-05-2020,202529,1
20-05-2020,202620,2
20-05-2020,202624,3
20-05-2020,202633,2
20-05-2020,202720,6
20-05-2020,202725,2
20-05-2020,202820,4
20-05-2020,202829,1
20-05-2020,202920,12
20-05-2020,202924,1
20-05-2020,202928,3
20-05-2020,203020,12
20-05-2020,203024,1
20-05-2020,203033,1
20-05-2020,203120,2
20-05-2020,203129,2
20-06-2020,200120,1
20-06-2020,200128,4
20-06-2020,200133,5
20-06-2020,200220,1
20-06-2020,200228,5
20-06-2020,200233,2
20-06-2020,200329,5
20-06-2020,200420,1
20-06-2020,200429,8
20-06-2020,200529,4
20-06-2020,200629,1
20-06-2020,200634,2
20-06-2020,200728,2
20-06-2020,200733,3
20-06-2020,200829,4
20-06-2020,200833,4
20-06-2020,200929,4
20-06-2020,200933,1
20-06-2020,201029,3
20-06-2020,201129,9
20-06-2020,201133,1
20-06-2020,201229,1
20-06-2020,201333,1
20-06-2020,201429,1
20-06-2020,201529,5
20-06-2020,201533,1
20-06-2020,201629,2
20-06-2020,201633,1
20-06-2020,201729,4
20-06-2020,201828,6
20-06-2020,201833,1
20-06-2020,201924,1
20-06-2020,201928,2
20-06-2020,201933,1
20-06-2020,202024,39
20-06-2020,202029,1
20-06-2020,202129,1
20-06-2020,202133,2
20-06-2020,202229,3
20-06-2020,202233,4
20-06-2020,202329,4
20-06-2020,202424,31
20-06-2020,202428,5
20-06-2020,202433,1
20-06-2020,202524,12
20-06-2020,202529,5
20-06-2020,202624,3
20-06-2020,202629,3
20-06-2020,202633,2
20-06-2020,202725,9
20-06-2020,202729,2
20-06-2020,202825,6
20-06-2020,202829,1
20-06-2020,202928,1
20-06-2020,202933,3
20-06-2020,203024,3
20-06-2020,203028,4
20-06-2020,203033,2
20-06-2020,203129,4
20-07-2020,200120,1
20-07-2020,200133,1
20-07-2020,200333,2
20-07-2020,200433,1
20-07-2020,200634,2
20-07-2020,200733,1
20-07-2020,200833,1
20-07-2020,200933,1
20-07-2020,201433,1
20-07-2020,202029,9
20-07-2020,202334,1
20-07-2020,202428,7
20-07-2020,202529,1
20-07-2020,202629,1
20-07-2020,202729,1
20-07-2020,202733,1
20-07-2020,202829,1
20-07-2020,202834,1
20-07-2020,202928,1
20-07-2020,202933,2
20-07-2020,203028,2
20-07-2020,203129,1
20-08-2020,200128,3
20-08-2020,200320,1
20-08-2020,200324,2
20-08-2020,200629,1
20-08-2020,200720,1
20-08-2020,200833,1
20-08-2020,200929,1
20-08-2020,201020,1
20-08-2020,201029,1
20-08-2020,201133,1
20-08-2020,201225,1
20-08-2020,201229,1
20-08-2020,201320,1
20-08-2020,201324,1
20-08-2020,201620,1
20-08-2020,201725,3
20-08-2020,201729,1
20-08-2020,202033,46
20-08-2020,202229,2
20-08-2020,202233,3
20-08-2020,202320,1
20-08-2020,202325,1
20-08-2020,202433,35
20-08-2020,202524,1
20-08-2020,202529,1
20-08-2020,202533,6
20-08-2020,202633,4
20-08-2020,202720,2
20-08-2020,202733,11
20-08-2020,202820,2
20-08-2020,202834,5
20-08-2020,202928,1
20-08-2020,202933,6
20-08-2020,203024,1
20-08-2020,203028,1
20-08-2020,203133,2
20-09-2020,200120,1
20-09-2020,200133,1
20-09-2020,200220,1
20-09-2020,200425,1
20-09-2020,200429,1
20-09-2020,200728,1
20-09-2020,200833,1
20-09-2020,200929,1
20-09-2020,200933,1
20-09-2020,201020,1
20-09-2020,201033,1
20-09-2020,201125,1
20-09-2020,201129,1
20-09-2020,201133,1
20-09-2020,201225,1
20-09-2020,201320,1
20-09-2020,201324,1
20-09-2020,201328,1
20-09-2020,201620,1
20-09-2020,201920,1
20-09-2020,202020,1
20-09-2020,202233,1
20-09-2020,202725,2
20-09-2020,202834,1
20-09-2020,202920,1
20-09-2020,202924,1
20-09-2020,203020,1
20-10-2020,200324,1
20-10-2020,200425,1
20-10-2020,200520,1
20-10-2020,200525,1
20-10-2020,200620,1
20-10-2020,200720,1
20-10-2020,201420,1
20-10-2020,201920,1
20-10-2020,202120,1
20-10-2020,202129,1
20-10-2020,202325,1
20-10-2020,202420,1
20-10-2020,202620,1
20-10-2020,202820,1
20-11-2020,200120,1
20-11-2020,200133,1
20-11-2020,200228,2
20-11-2020,200324,1
20-11-2020,200329,1
20-11-2020,200425,1
20-11-2020,200429,1
20-11-2020,200525,1
20-11-2020,200720,1
20-11-2020,200733,1
20-11-2020,200824,1
20-11-2020,200829,1
20-11-2020,200929,1
20-11-2020,201025,1
20-11-2020,201029,1
20-11-2020,201125,1
20-11-2020,201225,1
20-11-2020,201324,1
20-11-2020,201420,1
20-11-2020,201520,1
20-11-2020,201620,1
20-11-2020,201629,1
20-11-2020,201824,1
20-11-2020,201828,1
20-11-2020,201920,1
20-11-2020,201924,1
20-11-2020,202020,1
20-11-2020,202024,1
20-11-2020,202033,1
20-11-2020,202120,1
20-11-2020,202220,1
20-11-2020,202320,1
20-11-2020,202520,1
20-11-2020,202629,1
20-11-2020,202633,1
20-11-2020,202720,1
20-11-2020,202729,1
20-11-2020,202928,1
20-11-2020,203028,1
20-11-2020,203120,1
20-11-2020,203129,1
20-12-2020,200128,1
20-12-2020,200220,4
20-12-2020,200228,2
20-12-2020,200324,1
20-12-2020,200429,3
20-12-2020,200520,2
20-12-2020,200620,2
20-12-2020,200625,1
20-12-2020,200720,1
20-12-2020,200733,1
20-12-2020,200829,2
20-12-2020,200833,1
20-12-2020,200920,2
20-12-2020,200929,1
20-12-2020,200933,1
20-12-2020,201020,1
20-12-2020,201025,1
20-12-2020,201029,1
20-12-2020,201129,1
20-12-2020,201221,1
20-12-2020,201225,1
20-12-2020,201234,1
20-12-2020,201320,2
20-12-2020,201324,1
20-12-2020,201333,1
20-12-2020,201420,1
20-12-2020,201429,1
20-12-2020,201520,1
20-12-2020,201620,4
20-12-2020,201625,1
20-12-2020,201629,1
20-12-2020,201725,1
20-12-2020,201729,1
20-12-2020,201828,1
20-12-2020,201924,2
20-12-2020,202020,1
20-12-2020,202024,3
20-12-2020,202220,1
20-12-2020,202320,1
20-12-2020,202424,2
20-12-2020,202529,1
20-12-2020,202720,1
20-12-2020,202725,2
20-12-2020,202825,1
20-12-2020,202933,1
20-12-2020,203024,1
20-01-2021,200128,1
20-01-2021,200220,2
20-01-2021,200224,1
20-01-2021,200233,2
20-01-2021,200320,1
20-01-2021,200324,4
20-01-2021,200329,1
20-01-2021,200425,3
20-01-2021,200429,1
20-01-2021,200433,3
20-01-2021,200525,5
20-01-2021,200533,2
20-01-2021,200620,1
20-01-2021,200625,3
20-01-2021,200634,1
20-01-2021,200720,1
20-01-2021,200724,1
20-01-2021,200733,2
20-01-2021,200820,2
20-01-2021,200824,1
20-01-2021,200829,3
20-01-2021,200833,3
20-01-2021,200920,2
20-01-2021,200924,1
20-01-2021,200929,1
20-01-2021,200933,1
20-01-2021,201020,1
20-01-2021,201025,3
20-01-2021,201029,1
20-01-2021,201125,3
20-01-2021,201221,1
20-01-2021,201225,3
20-01-2021,201229,2
20-01-2021,201320,2
20-01-2021,201324,2
20-01-2021,201420,3
20-01-2021,201429,1
20-01-2021,201433,1
20-01-2021,201520,2
20-01-2021,201620,2
20-01-2021,201625,2
20-01-2021,201629,1
20-01-2021,201720,1
20-01-2021,201725,4
20-01-2021,201729,1
20-01-2021,201820,1
20-01-2021,201828,2
20-01-2021,201920,2
20-01-2021,201924,1
20-01-2021,201933,3
20-01-2021,202020,2
20-01-2021,202024,2
20-01-2021,202120,3
20-01-2021,202125,2
20-01-2021,202129,2
20-01-2021,202133,1
20-01-2021,202220,1
20-01-2021,202225,1
20-01-2021,202229,3
20-01-2021,202233,3
20-01-2021,202320,1
20-01-2021,202329,2
20-01-2021,202420,2
20-01-2021,202424,2
20-01-2021,202428,1
20-01-2021,202433,2
20-01-2021,202529,2
20-01-2021,202620,3
20-01-2021,202633,2
20-01-2021,202720,4
20-01-2021,202733,2
20-01-2021,202820,3
20-01-2021,202834,2
20-01-2021,202920,2
20-01-2021,202928,5
20-01-2021,202933,1
20-01-2021,203020,2
20-01-2021,203028,2
20-01-2021,203129,1
20-01-2021,203133,1
20-02-2021,200128,1
20-02-2021,200133,3
20-02-2021,200220,4
20-02-2021,200224,1
20-02-2021,200233,1
20-02-2021,200329,1
20-02-2021,200420,1
20-02-2021,200429,3
20-02-2021,200433,1
20-02-2021,200520,1
20-02-2021,200525,3
20-02-2021,200529,1
20-02-2021,200620,1
20-02-2021,200625,3
20-02-2021,200634,2
20-02-2021,200720,1
20-02-2021,200724,1
20-02-2021,200733,1
20-02-2021,200820,1
20-02-2021,200829,2
20-02-2021,200833,2
20-02-2021,200929,2
20-02-2021,200933,1
20-02-2021,201020,2
20-02-2021,201029,1
20-02-2021,201125,1
20-02-2021,201129,4
20-02-2021,201133,2
20-02-2021,201225,3
20-02-2021,201234,1
20-02-2021,201324,4
20-02-2021,201333,2
20-02-2021,201429,1
20-02-2021,201524,1
20-02-2021,201529,2
20-02-2021,201533,1
20-02-2021,201620,3
20-02-2021,201629,1
20-02-2021,201633,1
20-02-2021,201725,1
20-02-2021,201729,1
20-02-2021,201824,1
20-02-2021,201828,2
20-02-2021,201833,1
20-02-2021,201924,1
20-02-2021,201928,1
20-02-2021,201933,1
20-02-2021,202020,1
20-02-2021,202024,2
20-02-2021,202120,1
20-02-2021,202125,2
20-02-2021,202220,2
20-02-2021,202229,1
20-02-2021,202233,2
20-02-2021,202320,4
20-02-2021,202334,1
20-02-2021,202424,1
20-02-2021,202428,1
20-02-2021,202524,1
20-02-2021,202529,4
20-02-2021,202533,1
20-02-2021,202620,1
20-02-2021,202624,1
20-02-2021,202633,1
20-02-2021,202720,2
20-02-2021,202725,5
20-02-2021,202733,1
20-02-2021,202820,1
20-02-2021,202825,2
20-02-2021,202829,1
20-02-2021,202834,2
20-02-2021,202920,1
20-02-2021,202924,1
20-02-2021,202928,1
20-02-2021,202933,2
20-02-2021,203020,1
20-02-2021,203024,2
20-02-2021,203028,1
20-02-2021,203120,1
20-02-2021,203129,2
20-03-2021,200120,4
20-03-2021,200133,2
20-03-2021,200220,2
20-03-2021,200224,3
20-03-2021,200228,2
20-03-2021,200320,3
20-03-2021,200324,3
20-03-2021,200329,1
20-03-2021,200333,1
20-03-2021,200425,1
20-03-2021,200429,3
20-03-2021,200520,3
20-03-2021,200525,2
20-03-2021,200529,1
20-03-2021,200533,3
20-03-2021,200620,1
20-03-2021,200625,4
20-03-2021,200634,2
20-03-2021,200720,3
20-03-2021,200724,3
20-03-2021,200733,4
20-03-2021,200820,2
20-03-2021,200833,3
20-03-2021,200920,6
20-03-2021,200924,1
20-03-2021,201025,2
20-03-2021,201033,2
20-03-2021,201125,3
20-03-2021,201129,2
20-03-2021,201221,1
20-03-2021,201225,4
20-03-2021,201229,3
20-03-2021,201234,1
20-03-2021,201320,3
20-03-2021,201324,7
20-03-2021,201328,1
20-03-2021,201333,1
20-03-2021,201420,3
20-03-2021,201429,2
20-03-2021,201433,3
20-03-2021,201520,4
20-03-2021,201524,1
20-03-2021,201529,1
20-03-2021,201533,4
20-03-2021,201620,5
20-03-2021,201625,2
20-03-2021,201629,1
20-03-2021,201720,2
20-03-2021,201729,1
20-03-2021,201734,2
20-03-2021,201820,1
20-03-2021,201824,3
20-03-2021,201828,6
20-03-2021,201920,1
20-03-2021,201924,1
20-03-2021,201928,1
20-03-2021,201933,2
20-03-2021,202020,5
20-03-2021,202024,4
20-03-2021,202033,2
20-03-2021,202120,3
20-03-2021,202125,2
20-03-2021,202133,1
20-03-2021,202220,1
20-03-2021,202229,1
20-03-2021,202233,2
20-03-2021,202320,7
20-03-2021,202329,2
20-03-2021,202334,1
20-03-2021,202424,1
20-03-2021,202428,1
20-03-2021,202524,2
20-03-2021,202529,8
20-03-2021,202533,1
20-03-2021,202620,2
20-03-2021,202624,3
20-03-2021,202629,1
20-03-2021,202720,2
20-03-2021,202725,2
20-03-2021,202820,3
20-03-2021,202825,1
20-03-2021,202834,1
20-03-2021,202920,3
20-03-2021,202924,1
20-03-2021,202928,1
20-03-2021,202933,2
20-03-2021,203020,5
20-03-2021,203024,1
20-03-2021,203028,2
20-03-2021,203033,1
20-03-2021,203120,3
20-03-2021,203129,4
20-04-2021,200120,10
20-04-2021,200133,1
20-04-2021,200220,10
20-04-2021,200224,4
20-04-2021,200228,1
20-04-2021,200233,1
20-04-2021,200320,2
20-04-2021,200324,4
20-04-2021,200420,2
20-04-2021,200425,2
20-04-2021,200520,5
20-04-2021,200525,3
20-04-2021,200533,3
20-04-2021,200620,6
20-04-2021,200625,2
20-04-2021,200634,1
20-04-2021,200720,9
20-04-2021,200728,3
20-04-2021,200733,1
20-04-2021,200820,9
20-04-2021,200833,2
20-04-2021,200920,10
20-04-2021,200924,2
20-04-2021,200929,1
20-04-2021,201020,1
20-04-2021,201025,4
20-04-2021,201029,2
20-04-2021,201033,1
20-04-2021,201120,2
20-04-2021,201125,1
20-04-2021,201133,1
20-04-2021,201221,2
20-04-2021,201225,2
20-04-2021,201234,2
20-04-2021,201320,4
20-04-2021,201324,1
20-04-2021,201333,4
20-04-2021,201420,5
20-04-2021,201429,2
20-04-2021,201433,2
20-04-2021,201520,6
20-04-2021,201529,1
20-04-2021,201533,2
20-04-2021,201620,2
20-04-2021,201629,1
20-04-2021,201720,2
20-04-2021,201725,1
20-04-2021,201820,1
20-04-2021,201824,1
20-04-2021,201828,1
20-04-2021,201833,1
20-04-2021,201920,5
20-04-2021,201928,2
20-04-2021,201933,1
20-04-2021,202020,6
20-04-2021,202029,1
20-04-2021,202033,1
20-04-2021,202120,2
20-04-2021,202129,5
20-04-2021,202133,2
20-04-2021,202220,3
20-04-2021,202229,2
20-04-2021,202233,1
20-04-2021,202320,2
20-04-2021,202325,2
20-04-2021,202329,3
20-04-2021,202420,1
20-04-2021,202424,2
20-04-2021,202428,4
20-04-2021,202529,1
20-04-2021,202620,2
20-04-2021,202633,1
20-04-2021,202720,4
20-04-2021,202725,1
20-04-2021,202729,1
20-04-2021,202820,3
20-04-2021,202829,3
20-04-2021,202834,1
20-04-2021,202920,2
20-04-2021,202924,1
20-04-2021,202928,1
20-04-2021,203020,4
20-04-2021,203024,1
20-04-2021,203028,2
20-04-2021,203129,2
20-05-2021,200224,3
20-05-2021,200233,1
20-05-2021,200320,1
20-05-2021,200324,1
20-05-2021,200425,4
20-05-2021,200525,3
20-05-2021,200625,1
20-05-2021,200634,2
20-05-2021,200724,1
20-05-2021,200733,2
20-05-2021,200920,1
20-05-2021,201025,3
20-05-2021,201221,1
20-05-2021,201225,2
20-05-2021,201324,1
20-05-2021,201433,1
20-05-2021,201629,1
20-05-2021,201729,1
20-05-2021,201824,1
20-05-2021,201924,1
20-05-2021,202024,1
20-05-2021,202120,22
20-05-2021,202125,1
20-05-2021,202133,1
20-05-2021,202220,1
20-05-2021,202225,1
20-05-2021,202520,18
20-05-2021,202620,5
20-05-2021,202629,1
20-05-2021,202720,6
20-05-2021,202733,2
20-05-2021,202820,3
20-05-2021,202834,1
20-05-2021,202920,5
20-05-2021,203020,4
20-05-2021,203120,1
20-06-2021,200120,1
20-06-2021,200128,2
20-06-2021,200220,1
20-06-2021,200233,1
20-06-2021,200320,1
20-06-2021,200329,5
20-06-2021,200333,1
20-06-2021,200425,1
20-06-2021,200429,3
20-06-2021,200433,1
20-06-2021,200525,1
20-06-2021,200529,1
20-06-2021,200620,1
20-06-2021,200625,2
20-06-2021,200728,2
20-06-2021,200829,2
20-06-2021,200833,1
20-06-2021,200920,1
20-06-2021,200924,1
20-06-2021,200929,3
20-06-2021,201029,1
20-06-2021,201129,3
20-06-2021,201221,1
20-06-2021,201229,1
20-06-2021,201429,1
20-06-2021,201520,1
20-06-2021,201524,1
20-06-2021,201629,2
20-06-2021,201729,1
20-06-2021,201828,2
20-06-2021,201833,2
20-06-2021,201933,1
20-06-2021,202020,1
20-06-2021,202033,1
20-06-2021,202120,1
20-06-2021,202125,10
20-06-2021,202129,1
20-06-2021,202133,1
20-06-2021,202233,1
20-06-2021,202428,1
20-06-2021,202524,9
20-06-2021,202529,1
20-06-2021,202624,2
20-06-2021,202629,1
20-06-2021,202725,2
20-06-2021,202733,1
20-06-2021,202820,1
20-06-2021,202825,1
20-06-2021,202933,2
20-06-2021,203020,2
20-06-2021,203024,3
20-06-2021,203028,1
20-06-2021,203033,1
20-07-2021,200133,6
20-07-2021,200233,6
20-07-2021,200324,1
20-07-2021,200333,2
20-07-2021,200433,6
20-07-2021,200533,1
20-07-2021,200634,5
20-07-2021,200733,3
20-07-2021,200833,5
20-07-2021,200933,1
20-07-2021,201133,5
20-07-2021,201234,1
20-07-2021,201333,7
20-07-2021,201433,3
20-07-2021,201533,3
20-07-2021,201633,6
20-07-2021,201734,1
20-07-2021,201833,1
20-07-2021,201920,1
20-07-2021,201933,2
20-07-2021,202129,37
20-07-2021,202133,3
20-07-2021,202229,1
20-07-2021,202233,1
20-07-2021,202329,1
20-07-2021,202334,1
20-07-2021,202428,2
20-07-2021,202433,1
20-07-2021,202529,30
20-07-2021,202533,5
20-07-2021,202629,1
20-07-2021,202633,2
20-07-2021,202720,1
20-07-2021,202729,4
20-07-2021,202733,1
20-07-2021,202829,6
20-07-2021,202834,2
20-07-2021,202928,2
20-07-2021,203028,8
20-07-2021,203033,1
20-07-2021,203129,4
20-07-2021,203133,1
20-08-2021,200120,2
20-08-2021,200133,1
20-08-2021,200228,2
20-08-2021,200233,1
20-08-2021,200329,2
20-08-2021,200429,1
20-08-2021,200520,1
20-08-2021,200533,1
20-08-2021,200620,1
20-08-2021,200634,1
20-08-2021,200720,2
20-08-2021,200733,2
20-08-2021,200820,1
20-08-2021,200833,2
20-08-2021,200929,1
20-08-2021,201229,2
20-08-2021,201234,2
20-08-2021,201420,2
20-08-2021,201520,1
20-08-2021,201529,1
20-08-2021,201629,2
20-08-2021,201734,1
20-08-2021,201824,1
20-08-2021,201828,1
20-08-2021,202133,50
20-08-2021,202233,2
20-08-2021,202329,1
20-08-2021,202420,1
20-08-2021,202524,2
20-08-2021,202529,1
20-08-2021,202533,41
20-08-2021,202629,1
20-08-2021,202633,8
20-08-2021,202720,1
20-08-2021,202725,1
20-08-2021,202733,10
20-08-2021,202829,1
20-08-2021,202834,6
20-08-2021,202920,1
20-08-2021,202933,10
20-08-2021,203024,2
20-08-2021,203028,1
20-08-2021,203033,4
20-08-2021,203129,1
20-08-2021,203133,1
20-09-2021,200224,1
20-09-2021,200425,1
20-09-2021,200625,1
20-09-2021,200924,1
20-09-2021,201025,1
20-09-2021,201225,1
20-09-2021,201725,1
20-09-2021,202129,1
20-09-2021,202229,1
20-09-2021,202533,1
20-09-2021,202834,1
20-09-2021,202933,1
20-10-2021,200124,1
20-10-2021,200128,1
20-10-2021,200520,2
20-10-2021,200620,2
20-10-2021,200634,1
20-10-2021,200728,1
20-10-2021,200733,2
20-10-2021,200820,1
20-10-2021,200833,1
20-10-2021,200920,1
20-10-2021,201129,1
20-10-2021,201133,1
20-10-2021,201221,1
20-10-2021,201234,1
20-10-2021,201420,1
20-10-2021,201429,1
20-10-2021,201529,1
20-10-2021,201620,1
20-10-2021,201629,1
20-10-2021,201828,1
20-10-2021,201920,2
20-10-2021,201928,1
20-10-2021,202029,1
20-10-2021,202129,2
20-10-2021,202320,1
20-10-2021,202420,1
20-10-2021,202729,2
20-10-2021,202829,1
20-10-2021,202928,2
20-10-2021,203024,1
20-10-2021,203028,1
20-10-2021,203120,2
20-10-2021,203129,1
20-11-2021,200525,2
20-11-2021,200620,1
20-11-2021,200625,1
20-11-2021,200820,1
20-11-2021,200920,1
20-11-2021,201029,1
20-11-2021,201125,1
20-11-2021,201225,2
20-11-2021,201320,1
20-11-2021,201324,1
20-11-2021,201420,1
20-11-2021,201433,1
20-11-2021,201520,1
20-11-2021,201529,1
20-11-2021,201620,1
20-11-2021,201625,1
20-11-2021,201629,1
20-11-2021,201725,1
20-11-2021,201729,2
20-11-2021,201920,1
20-11-2021,201924,2
20-11-2021,202024,1
20-11-2021,202125,1
20-11-2021,202129,1
20-11-2021,202133,3
20-11-2021,202233,1
20-11-2021,202424,1
20-11-2021,202529,1
20-11-2021,202633,2
20-11-2021,202733,1
20-11-2021,202834,1
20-11-2021,202920,1
20-11-2021,203033,1
20-12-2021,200224,1
20-12-2021,200433,1
20-12-2021,200533,1
20-12-2021,200920,1
20-12-2021,200924,2
20-12-2021,201221,1
20-12-2021,201225,2
20-12-2021,201234,1
20-12-2021,201320,1
20-12-2021,201420,1
20-12-2021,201424,1
20-12-2021,201533,1
20-12-2021,201625,1
20-12-2021,201824,1
20-12-2021,201924,1
20-12-2021,202024,1
20-12-2021,202120,1
20-12-2021,202225,1
20-12-2021,202424,1
20-01-2022,200228,1
20-01-2022,200320,1
20-01-2022,200324,2
20-01-2022,200425,1
20-01-2022,200429,1
20-01-2022,200625,1
20-01-2022,200824,1
20-01-2022,200829,1
20-01-2022,201020,1
20-01-2022,201025,1
20-01-2022,201029,1
20-01-2022,201125,1
20-01-2022,201129,1
20-01-2022,201324,2
20-01-2022,201333,1
20-01-2022,201420,2
20-01-2022,201429,1
20-01-2022,201520,1
20-01-2022,201625,1
20-01-2022,201629,2
20-01-2022,201725,1
20-01-2022,201729,1
20-01-2022,201828,1
20-01-2022,201924,1
20-01-2022,201933,1
20-01-2022,202033,2
20-01-2022,202120,2
20-01-2022,202220,2
20-01-2022,202229,1
20-01-2022,202329,1
20-01-2022,202424,1
20-01-2022,202428,1
20-01-2022,202520,1
20-01-2022,202933,1
20-01-2022,203020,1
20-01-2022,203133,1
20-02-2022,200128,2
20-02-2022,200133,1
20-02-2022,200220,2
20-02-2022,200224,1
20-02-2022,200228,2
20-02-2022,200233,1
20-02-2022,200324,1
20-02-2022,200333,1
20-02-2022,200429,2
20-02-2022,200525,1
20-02-2022,200629,1
20-02-2022,200728,1
20-02-2022,200733,1
20-02-2022,200829,2
20-02-2022,200833,1
20-02-2022,200920,2
20-02-2022,200929,1
20-02-2022,201020,1
20-02-2022,201029,2
20-02-2022,201129,2
20-02-2022,201221,1
20-02-2022,201320,2
20-02-2022,201324,1
20-02-2022,201420,1
20-02-2022,201424,1
20-02-2022,201429,1
20-02-2022,201529,1
20-02-2022,201533,1
20-02-2022,201633,1
20-02-2022,201725,1
20-02-2022,201828,1
20-02-2022,201924,1
20-02-2022,201928,2
20-02-2022,202020,1
20-02-2022,202024,2
20-02-2022,202029,1
20-02-2022,202120,1
20-02-2022,202220,1
20-02-2022,202229,2
20-02-2022,202529,1
20-02-2022,202620,1
20-02-2022,202624,2
20-02-2022,202725,2
20-02-2022,202825,1
20-02-2022,202829,1
20-02-2022,202924,1
20-02-2022,203024,2
20-02-2022,203028,1
20-03-2022,200133,2
20-03-2022,200233,1
20-03-2022,200329,1
20-03-2022,200333,1
20-03-2022,200429,3
20-03-2022,200833,1
20-03-2022,200933,1
20-03-2022,201129,1
20-03-2022,201133,1
20-03-2022,201229,1
20-03-2022,201234,1
20-03-2022,201433,1
20-03-2022,201533,1
20-03-2022,201620,2
20-03-2022,201633,1
20-03-2022,201828,1
20-03-2022,201920,1
20-03-2022,201928,1
20-03-2022,202129,1
20-03-2022,202133,1
20-03-2022,202233,1
